"id","canton_id","date","total","created_at","updated_at"
"2448","7","2020-10-04","3","2020-10-27 09:03:08","2020-10-27 09:03:08"
"2449","8","2020-10-04","12","2020-10-27 09:03:08","2020-10-27 09:03:08"
"2450","9","2020-10-04","4","2020-10-27 09:03:08","2020-10-27 09:03:08"
"2451","10","2020-10-04","2","2020-10-27 09:03:08","2020-10-27 09:03:08"
"2452","11","2020-10-04","1","2020-10-27 09:03:08","2020-10-27 09:03:08"
"2453","0","2020-10-04","39","2020-10-27 09:03:08","2020-10-27 09:03:08"
"2454","2","2020-10-05","8","2020-10-27 09:03:08","2020-10-27 09:03:08"
"2455","3","2020-10-05","1","2020-10-27 09:03:08","2020-10-27 09:03:08"
"2456","4","2020-10-05","6","2020-10-27 09:03:09","2020-10-27 09:03:09"
"2457","5","2020-10-05","33","2020-10-27 09:03:09","2020-10-27 09:03:09"
"2458","6","2020-10-05","1","2020-10-27 09:03:09","2020-10-27 09:03:09"
"2459","7","2020-10-05","8","2020-10-27 09:03:09","2020-10-27 09:03:09"
"2460","8","2020-10-05","48","2020-10-27 09:03:09","2020-10-27 09:03:09"
"2461","9","2020-10-05","24","2020-10-27 09:03:09","2020-10-27 09:03:09"
"2462","10","2020-10-05","39","2020-10-27 09:03:09","2020-10-27 09:03:09"
"2463","11","2020-10-05","0","2020-10-27 09:03:09","2020-10-27 09:03:09"
"2464","0","2020-10-05","168","2020-10-27 09:03:09","2020-10-27 09:03:09"
"2465","2","2020-10-06","3","2020-10-27 09:03:09","2020-10-27 09:03:09"
"2466","3","2020-10-06","4","2020-10-27 09:03:09","2020-10-27 09:03:09"
"2467","4","2020-10-06","16","2020-10-27 09:03:09","2020-10-27 09:03:09"
"2468","5","2020-10-06","55","2020-10-27 09:03:09","2020-10-27 09:03:09"
"2469","6","2020-10-06","1","2020-10-27 09:03:09","2020-10-27 09:03:09"
"2470","7","2020-10-06","16","2020-10-27 09:03:09","2020-10-27 09:03:09"
"2471","8","2020-10-06","63","2020-10-27 09:03:09","2020-10-27 09:03:09"
"2472","9","2020-10-06","11","2020-10-27 09:03:09","2020-10-27 09:03:09"
"2473","10","2020-10-06","46","2020-10-27 09:03:10","2020-10-27 09:03:10"
"2474","11","2020-10-06","19","2020-10-27 09:03:10","2020-10-27 09:03:10"
"2475","0","2020-10-06","234","2020-10-27 09:03:10","2020-10-27 09:03:10"
"2476","2","2020-10-07","26","2020-10-27 09:03:10","2020-10-27 09:03:10"
"2477","3","2020-10-07","1","2020-10-27 09:03:10","2020-10-27 09:03:10"
"2478","4","2020-10-07","11","2020-10-27 09:03:10","2020-10-27 09:03:10"
"2479","5","2020-10-07","48","2020-10-27 09:03:10","2020-10-27 09:03:10"
"2480","6","2020-10-07","2","2020-10-27 09:03:10","2020-10-27 09:03:10"
"2481","7","2020-10-07","11","2020-10-27 09:03:10","2020-10-27 09:03:10"
"2482","8","2020-10-07","80","2020-10-27 09:03:10","2020-10-27 09:03:10"
"2483","9","2020-10-07","20","2020-10-27 09:03:10","2020-10-27 09:03:10"
"2484","10","2020-10-07","50","2020-10-27 09:03:10","2020-10-27 09:03:10"
"2485","11","2020-10-07","18","2020-10-27 09:03:10","2020-10-27 09:03:10"
"2486","0","2020-10-07","267","2020-10-27 09:03:10","2020-10-27 09:03:10"
"2487","2","2020-10-08","18","2020-10-27 09:03:10","2020-10-27 09:03:10"
"2488","3","2020-10-08","2","2020-10-27 09:03:10","2020-10-27 09:03:10"
"2489","4","2020-10-08","20","2020-10-27 09:03:10","2020-10-27 09:03:10"
"2490","5","2020-10-08","71","2020-10-27 09:03:11","2020-10-27 09:03:11"
"2491","6","2020-10-08","3","2020-10-27 09:03:11","2020-10-27 09:03:11"
"2492","7","2020-10-08","28","2020-10-27 09:03:11","2020-10-27 09:03:11"
"2493","8","2020-10-08","74","2020-10-27 09:03:11","2020-10-27 09:03:11"
"2494","9","2020-10-08","14","2020-10-27 09:03:11","2020-10-27 09:03:11"
"2495","10","2020-10-08","74","2020-10-27 09:03:11","2020-10-27 09:03:11"
"2496","11","2020-10-08","5","2020-10-27 09:03:11","2020-10-27 09:03:11"
"2497","0","2020-10-08","309","2020-10-27 09:03:11","2020-10-27 09:03:11"
"2498","2","2020-10-09","20","2020-10-27 09:03:11","2020-10-27 09:03:11"
"2499","3","2020-10-09","0","2020-10-27 09:03:11","2020-10-27 09:03:11"
"2500","4","2020-10-09","22","2020-10-27 09:03:11","2020-10-27 09:03:11"
"2501","5","2020-10-09","49","2020-10-27 09:03:11","2020-10-27 09:03:11"
"2502","6","2020-10-09","1","2020-10-27 09:03:11","2020-10-27 09:03:11"
"2503","7","2020-10-09","10","2020-10-27 09:03:11","2020-10-27 09:03:11"
"2504","8","2020-10-09","74","2020-10-27 09:03:11","2020-10-27 09:03:11"
"2505","9","2020-10-09","32","2020-10-27 09:03:11","2020-10-27 09:03:11"
"2506","10","2020-10-09","70","2020-10-27 09:03:12","2020-10-27 09:03:12"
"2507","11","2020-10-09","18","2020-10-27 09:03:12","2020-10-27 09:03:12"
"2508","0","2020-10-09","296","2020-10-27 09:03:12","2020-10-27 09:03:12"
"2509","2","2020-10-10","18","2020-10-27 09:03:12","2020-10-27 09:03:12"
"2510","3","2020-10-10","3","2020-10-27 09:03:12","2020-10-27 09:03:12"
"2511","4","2020-10-10","18","2020-10-27 09:03:12","2020-10-27 09:03:12"
"2512","5","2020-10-10","29","2020-10-27 09:03:12","2020-10-27 09:03:12"
"2513","6","2020-10-10","1","2020-10-27 09:03:12","2020-10-27 09:03:12"
"2514","7","2020-10-10","28","2020-10-27 09:03:12","2020-10-27 09:03:12"
"2515","8","2020-10-10","54","2020-10-27 09:03:12","2020-10-27 09:03:12"
"2516","9","2020-10-10","6","2020-10-27 09:03:12","2020-10-27 09:03:12"
"2517","10","2020-10-10","28","2020-10-27 09:03:12","2020-10-27 09:03:12"
"2518","11","2020-10-10","7","2020-10-27 09:03:12","2020-10-27 09:03:12"
"2519","0","2020-10-10","192","2020-10-27 09:03:12","2020-10-27 09:03:12"
"2520","2","2020-10-11","10","2020-10-27 09:03:12","2020-10-27 09:03:12"
"2521","3","2020-10-11","1","2020-10-27 09:03:12","2020-10-27 09:03:12"
"2522","4","2020-10-11","10","2020-10-27 09:03:12","2020-10-27 09:03:12"
"2523","5","2020-10-11","9","2020-10-27 09:03:12","2020-10-27 09:03:12"
"2524","6","2020-10-11","0","2020-10-27 09:03:12","2020-10-27 09:03:12"
"2525","7","2020-10-11","7","2020-10-27 09:03:13","2020-10-27 09:03:13"
"2526","8","2020-10-11","10","2020-10-27 09:03:13","2020-10-27 09:03:13"
"2527","9","2020-10-11","1","2020-10-27 09:03:13","2020-10-27 09:03:13"
"2528","10","2020-10-11","26","2020-10-27 09:03:13","2020-10-27 09:03:13"
"2529","11","2020-10-11","0","2020-10-27 09:03:13","2020-10-27 09:03:13"
"2530","0","2020-10-11","74","2020-10-27 09:03:13","2020-10-27 09:03:13"
"2531","2","2020-10-12","10","2020-10-27 09:03:13","2020-10-27 09:03:13"
"2532","3","2020-10-12","0","2020-10-27 09:03:13","2020-10-27 09:03:13"
"2533","4","2020-10-12","6","2020-10-27 09:03:13","2020-10-27 09:03:13"
"2534","5","2020-10-12","19","2020-10-27 09:03:13","2020-10-27 09:03:13"
"2535","6","2020-10-12","2","2020-10-27 09:03:13","2020-10-27 09:03:13"
"2536","7","2020-10-12","1","2020-10-27 09:03:13","2020-10-27 09:03:13"
"2537","8","2020-10-12","44","2020-10-27 09:03:13","2020-10-27 09:03:13"
"2538","9","2020-10-12","38","2020-10-27 09:03:13","2020-10-27 09:03:13"
"2539","10","2020-10-12","68","2020-10-27 09:03:13","2020-10-27 09:03:13"
"2540","11","2020-10-12","1","2020-10-27 09:03:13","2020-10-27 09:03:13"
"2541","0","2020-10-12","189","2020-10-27 09:03:13","2020-10-27 09:03:13"
"2542","2","2020-10-13","11","2020-10-27 09:03:14","2020-10-27 09:03:14"
"2543","3","2020-10-13","2","2020-10-27 09:03:14","2020-10-27 09:03:14"
"2544","4","2020-10-13","24","2020-10-27 09:03:14","2020-10-27 09:03:14"
"2545","5","2020-10-13","63","2020-10-27 09:03:14","2020-10-27 09:03:14"
"2546","6","2020-10-13","3","2020-10-27 09:03:14","2020-10-27 09:03:14"
"2547","7","2020-10-13","32","2020-10-27 09:03:14","2020-10-27 09:03:14"
"2548","8","2020-10-13","80","2020-10-27 09:03:14","2020-10-27 09:03:14"
"2549","9","2020-10-13","15","2020-10-27 09:03:14","2020-10-27 09:03:14"
"2550","10","2020-10-13","77","2020-10-27 09:03:14","2020-10-27 09:03:14"
"2551","11","2020-10-13","30","2020-10-27 09:03:14","2020-10-27 09:03:14"
"2552","0","2020-10-13","337","2020-10-27 09:03:14","2020-10-27 09:03:14"
"2553","2","2020-10-14","21","2020-10-27 09:03:14","2020-10-27 09:03:14"
"2554","3","2020-10-14","1","2020-10-27 09:03:14","2020-10-27 09:03:14"
"2555","4","2020-10-14","35","2020-10-27 09:03:14","2020-10-27 09:03:14"
"2556","5","2020-10-14","68","2020-10-27 09:03:14","2020-10-27 09:03:14"
"2557","6","2020-10-14","3","2020-10-27 09:03:14","2020-10-27 09:03:14"
"2558","7","2020-10-14","13","2020-10-27 09:03:14","2020-10-27 09:03:14"
"2559","8","2020-10-14","107","2020-10-27 09:03:15","2020-10-27 09:03:15"
"2560","9","2020-10-14","39","2020-10-27 09:03:15","2020-10-27 09:03:15"
"2561","10","2020-10-14","85","2020-10-27 09:03:15","2020-10-27 09:03:15"
"2562","11","2020-10-14","15","2020-10-27 09:03:15","2020-10-27 09:03:15"
"2563","0","2020-10-14","387","2020-10-27 09:03:15","2020-10-27 09:03:15"
"2564","2","2020-10-15","29","2020-10-27 09:03:15","2020-10-27 09:03:15"
"2565","3","2020-10-15","1","2020-10-27 09:03:15","2020-10-27 09:03:15"
"2566","4","2020-10-15","37","2020-10-27 09:03:15","2020-10-27 09:03:15"
"2567","5","2020-10-15","71","2020-10-27 09:03:15","2020-10-27 09:03:15"
"2568","6","2020-10-15","6","2020-10-27 09:03:15","2020-10-27 09:03:15"
"2569","7","2020-10-15","29","2020-10-27 09:03:15","2020-10-27 09:03:15"
"2570","8","2020-10-15","100","2020-10-27 09:03:15","2020-10-27 09:03:15"
"2571","9","2020-10-15","10","2020-10-27 09:03:15","2020-10-27 09:03:15"
"2572","10","2020-10-15","104","2020-10-27 09:03:15","2020-10-27 09:03:15"
"2573","11","2020-10-15","20","2020-10-27 09:03:15","2020-10-27 09:03:15"
"2574","0","2020-10-15","407","2020-10-27 09:03:15","2020-10-27 09:03:15"
"2575","2","2020-10-16","31","2020-10-27 09:03:15","2020-10-27 09:03:15"
"2576","3","2020-10-16","1","2020-10-27 09:03:15","2020-10-27 09:03:15"
"2577","4","2020-10-16","40","2020-10-27 09:03:16","2020-10-27 09:03:16"
"2578","5","2020-10-16","47","2020-10-27 09:03:16","2020-10-27 09:03:16"
"2579","6","2020-10-16","5","2020-10-27 09:03:16","2020-10-27 09:03:16"
"2580","7","2020-10-16","10","2020-10-27 09:03:16","2020-10-27 09:03:16"
"2581","8","2020-10-16","107","2020-10-27 09:03:16","2020-10-27 09:03:16"
"2582","9","2020-10-16","46","2020-10-27 09:03:16","2020-10-27 09:03:16"
"2583","10","2020-10-16","186","2020-10-27 09:03:16","2020-10-27 09:03:16"
"2584","11","2020-10-16","14","2020-10-27 09:03:16","2020-10-27 09:03:16"
"2585","0","2020-10-16","487","2020-10-27 09:03:16","2020-10-27 09:03:16"
"2586","2","2020-10-17","17","2020-10-27 09:03:16","2020-10-27 09:03:16"
"2587","3","2020-10-17","4","2020-10-27 09:03:16","2020-10-27 09:03:16"
"2588","4","2020-10-17","49","2020-10-27 09:03:16","2020-10-27 09:03:16"
"2589","5","2020-10-17","48","2020-10-27 09:03:16","2020-10-27 09:03:16"
"2590","6","2020-10-17","10","2020-10-27 09:03:16","2020-10-27 09:03:16"
"2591","7","2020-10-17","42","2020-10-27 09:03:16","2020-10-27 09:03:16"
"2592","8","2020-10-17","115","2020-10-27 09:03:17","2020-10-27 09:03:17"
"2593","9","2020-10-17","28","2020-10-27 09:03:17","2020-10-27 09:03:17"
"2594","10","2020-10-17","195","2020-10-27 09:03:17","2020-10-27 09:03:17"
"2595","11","2020-10-17","14","2020-10-27 09:03:17","2020-10-27 09:03:17"
"2596","0","2020-10-17","522","2020-10-27 09:03:17","2020-10-27 09:03:17"
"2597","2","2020-10-18","11","2020-10-27 09:03:17","2020-10-27 09:03:17"
"2598","3","2020-10-18","1","2020-10-27 09:03:17","2020-10-27 09:03:17"
"2599","4","2020-10-18","9","2020-10-27 09:03:17","2020-10-27 09:03:17"
"2600","5","2020-10-18","0","2020-10-27 09:03:17","2020-10-27 09:03:17"
"2601","6","2020-10-18","4","2020-10-27 09:03:17","2020-10-27 09:03:17"
"2602","7","2020-10-18","5","2020-10-27 09:03:17","2020-10-27 09:03:17"
"2603","8","2020-10-18","12","2020-10-27 09:03:17","2020-10-27 09:03:17"
"2604","9","2020-10-18","4","2020-10-27 09:03:17","2020-10-27 09:03:17"
"2605","10","2020-10-18","104","2020-10-27 09:03:17","2020-10-27 09:03:17"
"2606","11","2020-10-18","0","2020-10-27 09:03:17","2020-10-27 09:03:17"
"2607","0","2020-10-18","150","2020-10-27 09:03:17","2020-10-27 09:03:17"
"2608","2","2020-10-19","4","2020-10-27 09:03:17","2020-10-27 09:03:17"
"2609","3","2020-10-19","2","2020-10-27 09:03:17","2020-10-27 09:03:17"
"2610","4","2020-10-19","21","2020-10-27 09:03:18","2020-10-27 09:03:18"
"2611","5","2020-10-19","48","2020-10-27 09:03:18","2020-10-27 09:03:18"
"2612","6","2020-10-19","10","2020-10-27 09:03:18","2020-10-27 09:03:18"
"2613","7","2020-10-19","19","2020-10-27 09:03:18","2020-10-27 09:03:18"
"2614","8","2020-10-19","82","2020-10-27 09:03:18","2020-10-27 09:03:18"
"2615","9","2020-10-19","44","2020-10-27 09:03:18","2020-10-27 09:03:18"
"2616","10","2020-10-19","140","2020-10-27 09:03:18","2020-10-27 09:03:18"
"2617","11","2020-10-19","1","2020-10-27 09:03:18","2020-10-27 09:03:18"
"2618","0","2020-10-19","371","2020-10-27 09:03:18","2020-10-27 09:03:18"
"2619","2","2020-10-20","24","2020-10-27 09:03:18","2020-10-27 09:03:18"
"2620","3","2020-10-20","2","2020-10-27 09:03:18","2020-10-27 09:03:18"
"2621","4","2020-10-20","52","2020-10-27 09:03:18","2020-10-27 09:03:18"
"2622","5","2020-10-20","70","2020-10-27 09:03:18","2020-10-27 09:03:18"
"2623","6","2020-10-20","18","2020-10-27 09:03:18","2020-10-27 09:03:18"
"2624","7","2020-10-20","33","2020-10-27 09:03:18","2020-10-27 09:03:18"
"2625","8","2020-10-20","196","2020-10-27 09:03:18","2020-10-27 09:03:18"
"2626","9","2020-10-20","28","2020-10-27 09:03:18","2020-10-27 09:03:18"
"2627","10","2020-10-20","158","2020-10-27 09:03:19","2020-10-27 09:03:19"
"2628","11","2020-10-20","40","2020-10-27 09:03:19","2020-10-27 09:03:19"
"2629","0","2020-10-20","621","2020-10-27 09:03:19","2020-10-27 09:03:19"
"2630","2","2020-10-21","19","2020-10-27 09:03:19","2020-10-27 09:03:19"
"2631","3","2020-10-21","1","2020-10-27 09:03:19","2020-10-27 09:03:19"
"2632","4","2020-10-21","70","2020-10-27 09:03:19","2020-10-27 09:03:19"
"2633","5","2020-10-21","111","2020-10-27 09:03:19","2020-10-27 09:03:19"
"2634","6","2020-10-21","7","2020-10-27 09:03:19","2020-10-27 09:03:19"
"2635","7","2020-10-21","33","2020-10-27 09:03:19","2020-10-27 09:03:19"
"2636","8","2020-10-21","160","2020-10-27 09:03:19","2020-10-27 09:03:19"
"2637","9","2020-10-21","57","2020-10-27 09:03:19","2020-10-27 09:03:19"
"2638","10","2020-10-21","201","2020-10-27 09:03:19","2020-10-27 09:03:19"
"2639","11","2020-10-21","23","2020-10-27 09:03:19","2020-10-27 09:03:19"
"2640","0","2020-10-21","682","2020-10-27 09:03:19","2020-10-27 09:03:19"
"2641","2","2020-10-22","22","2020-10-27 09:03:19","2020-10-27 09:03:19"
"2642","3","2020-10-22","6","2020-10-27 09:03:19","2020-10-27 09:03:19"
"2643","4","2020-10-22","98","2020-10-27 09:03:20","2020-10-27 09:03:20"
"2644","5","2020-10-22","176","2020-10-27 09:03:20","2020-10-27 09:03:20"
"2645","6","2020-10-22","11","2020-10-27 09:03:20","2020-10-27 09:03:20"
"2646","7","2020-10-22","67","2020-10-27 09:03:20","2020-10-27 09:03:20"
"2647","8","2020-10-22","161","2020-10-27 09:03:20","2020-10-27 09:03:20"
"2648","9","2020-10-22","31","2020-10-27 09:03:20","2020-10-27 09:03:20"
"2649","10","2020-10-22","254","2020-10-27 09:03:20","2020-10-27 09:03:20"
"2650","11","2020-10-22","26","2020-10-27 09:03:20","2020-10-27 09:03:20"
"2651","0","2020-10-22","852","2020-10-27 09:03:20","2020-10-27 09:03:20"
"2652","2","2020-10-23","25","2020-10-27 09:03:20","2020-10-27 09:03:20"
"2653","3","2020-10-23","5","2020-10-27 09:03:20","2020-10-27 09:03:20"
"2654","4","2020-10-23","53","2020-10-27 09:03:20","2020-10-27 09:03:20"
"2655","5","2020-10-23","93","2020-10-27 09:03:20","2020-10-27 09:03:20"
"2656","6","2020-10-23","15","2020-10-27 09:03:20","2020-10-27 09:03:20"
"2657","7","2020-10-23","52","2020-10-27 09:03:20","2020-10-27 09:03:20"
"2658","8","2020-10-23","158","2020-10-27 09:03:20","2020-10-27 09:03:20"
"2659","9","2020-10-23","49","2020-10-27 09:03:20","2020-10-27 09:03:20"
"2660","10","2020-10-23","252","2020-10-27 09:03:21","2020-10-27 09:03:21"
"2661","11","2020-10-23","32","2020-10-27 09:03:21","2020-10-27 09:03:21"
"2662","0","2020-10-23","734","2020-10-27 09:03:21","2020-10-27 09:03:21"
"2663","2","2020-10-24","17","2020-10-27 09:03:21","2020-10-27 09:03:21"
"2664","3","2020-10-24","11","2020-10-27 09:03:21","2020-10-27 09:03:21"
"2665","4","2020-10-24","80","2020-10-27 09:03:21","2020-10-27 09:03:21"
"2666","5","2020-10-24","44","2020-10-27 09:03:21","2020-10-27 09:03:21"
"2667","6","2020-10-24","15","2020-10-27 09:03:21","2020-10-27 09:03:21"
"2668","7","2020-10-24","38","2020-10-27 09:03:21","2020-10-27 09:03:21"
"2669","8","2020-10-24","167","2020-10-27 09:03:21","2020-10-27 09:03:21"
"2670","9","2020-10-24","41","2020-10-27 09:03:21","2020-10-27 09:03:21"
"2671","10","2020-10-24","263","2020-10-27 09:03:21","2020-10-27 09:03:21"
"2672","11","2020-10-24","23","2020-10-27 09:03:21","2020-10-27 09:03:21"
"2673","0","2020-10-24","699","2020-10-27 09:03:21","2020-10-27 09:03:21"
"2674","2","2020-10-25","14","2020-10-27 09:03:21","2020-10-27 09:03:21"
"2675","3","2020-10-25","1","2020-10-27 09:03:21","2020-10-27 09:03:21"
"2676","4","2020-10-25","24","2020-10-27 09:03:22","2020-10-27 09:03:22"
"2677","5","2020-10-25","0","2020-10-27 09:03:22","2020-10-27 09:03:22"
"2678","6","2020-10-25","18","2020-10-27 09:03:22","2020-10-27 09:03:22"
"2679","7","2020-10-25","27","2020-10-27 09:03:22","2020-10-27 09:03:22"
"2680","8","2020-10-25","49","2020-10-27 09:03:22","2020-10-27 09:03:22"
"2681","9","2020-10-25","4","2020-10-27 09:03:22","2020-10-27 09:03:22"
"2682","10","2020-10-25","137","2020-10-27 09:03:22","2020-10-27 09:03:22"
"2683","11","2020-10-25","5","2020-10-27 09:03:22","2020-10-27 09:03:22"
"2684","0","2020-10-25","279","2020-10-27 09:03:22","2020-10-27 09:03:22"
"2685","2","2020-10-26","19","2020-10-27 09:03:22","2020-10-27 09:03:22"
"2686","3","2020-10-26","1","2020-10-27 09:03:22","2020-10-27 09:03:22"
"2687","4","2020-10-26","25","2020-10-27 09:03:22","2020-10-27 09:03:22"
"2688","5","2020-10-26","7","2020-10-27 09:03:22","2020-10-27 09:03:22"
"2689","6","2020-10-26","12","2020-10-27 09:03:22","2020-10-27 09:03:22"
"2690","7","2020-10-26","44","2020-10-27 09:03:22","2020-10-27 09:03:22"
"2691","8","2020-10-26","131","2020-10-27 09:03:22","2020-10-27 09:03:22"
"2692","9","2020-10-26","32","2020-10-27 09:03:22","2020-10-27 09:03:22"
"2693","10","2020-10-26","150","2020-10-27 09:03:23","2020-10-27 09:03:23"
"2694","11","2020-10-26","3","2020-10-27 09:03:23","2020-10-27 09:03:23"
"2695","0","2020-10-26","424","2020-10-27 09:03:23","2020-10-27 09:03:23"
"2696","2","2020-10-27","0","2020-10-27 09:03:23","2020-10-27 13:01:55"
"2697","3","2020-10-27","14","2020-10-27 09:03:23","2020-10-27 09:03:23"
"2698","4","2020-10-27","95","2020-10-27 09:03:23","2020-10-27 09:03:23"
"2699","5","2020-10-27","11","2020-10-27 09:03:23","2020-10-27 09:03:23"
"2700","6","2020-10-27","1","2020-10-27 09:03:23","2020-10-27 09:03:23"
"2701","7","2020-10-27","21","2020-10-27 09:03:23","2020-10-27 09:03:23"
"2702","8","2020-10-27","19","2020-10-27 09:03:23","2020-10-27 09:03:23"
"2703","9","2020-10-27","11","2020-10-27 09:03:23","2020-10-27 09:03:23"
"2704","10","2020-10-27","0","2020-10-27 09:03:23","2020-10-27 09:03:23"
"2705","11","2020-10-27","70","2020-10-27 09:03:23","2020-10-27 09:03:23"
"2706","0","2020-10-27","242","2020-10-27 09:03:23","2020-10-27 13:01:55"
